voltage,c_rate,soc,soh,phase,cycle_number,cycle_capacity_ah
4.193965919941024,1.0071915112747651,4.584592972106707,54.099300368826796,charge,81,0.9126287213888872
4.202589021204077,1.0068907753060647,4.884185413434397,54.099300368826796,charge,81,0.9126287213888872
4.2097191952264845,1.000921537387011,5.194569635316508,54.099300368826796,charge,81,0.9126287213888872
4.213944062450763,0.9884384420778473,5.4919070218453045,54.099300368826796,charge,81,0.9126287213888872
4.216218498563831,0.9703049512996277,5.782380384254827,54.099300368826796,charge,81,0.9126287213888872
4.217820005542926,0.9534425745066678,6.068717465611147,54.099300368826796,charge,81,0.9126287213888872
4.217226630843225,0.9307298151539113,6.347724774241346,54.099300368826796,charge,81,0.9126287213888872
4.216094330164606,0.9116478822455317,6.621358168185379,54.099300368826796,charge,81,0.9126287213888872
4.215863073139694,0.8972129138132763,6.890555353826709,54.099300368826796,charge,81,0.9126287213888872
4.215642477719648,0.8835999324526885,7.155119250899398,54.099300368826796,charge,81,0.9126287213888872
4.214666421304098,0.8703177682344556,7.416250603263085,54.099300368826796,charge,81,0.9126287213888872
4.21360425234582,0.8583179082336675,7.672929280849338,54.099300368826796,charge,81,0.9126287213888872
4.212008694038323,0.8432011996517303,7.9258241999522845,54.099300368826796,charge,81,0.9126287213888872
4.212167513079919,0.8378100375048406,8.17707490655086,54.099300368826796,charge,81,0.9126287213888872
4.210136706013502,0.8245332632167229,8.424494342342554,54.099300368826796,charge,81,0.9126287213888872
4.209731790410182,0.8201716882651459,8.670098965646778,54.099300368826796,charge,81,0.9126287213888872
4.209554766044318,0.8114323889734334,8.913098842233138,54.099300368826796,charge,81,0.9126287213888872
4.208652133336623,0.8052314576433357,9.153540175629614,54.099300368826796,charge,81,0.9126287213888872
4.208162619332136,0.7990255340142363,9.393297069807549,54.099300368826796,charge,81,0.9126287213888872
4.207482431625363,0.7939230477973714,9.629889174504187,54.099300368826796,charge,81,0.9126287213888872
4.206353889750454,0.7861562794560405,9.865280626652511,54.099300368826796,charge,81,0.9126287213888872
4.20721243032627,0.7859225218526965,10.099532513525688,54.099300368826796,charge,81,0.9126287213888872
4.206438634382402,0.7797564901895804,10.332876765876826,54.099300368826796,charge,81,0.9126287213888872
4.2069087503377816,0.7787648762222409,10.56492628458282,54.099300368826796,charge,81,0.9126287213888872
4.207920745102955,0.7778771472928323,10.796610588445422,54.099300368826796,charge,81,0.9126287213888872
4.207247981539475,0.7708749677730923,11.027540934737754,54.099300368826796,charge,81,0.9126287213888872
4.205996911416476,0.7662372822885081,11.256862010324218,54.099300368826796,charge,81,0.9126287213888872
4.206497955448426,0.766195861069158,11.48470700798377,54.099300368826796,charge,81,0.9126287213888872
4.207123432305044,0.7636499323127225,11.712032444231811,54.099300368826796,charge,81,0.9126287213888872
4.207927036575329,0.7635088094862016,11.939477011315512,54.099300368826796,charge,81,0.9126287213888872
4.20687909723102,0.7575060542433225,12.165119640807877,54.099300368826796,charge,81,0.9126287213888872
4.205958963228648,0.7519002545877234,12.3900492506385,54.099300368826796,charge,81,0.9126287213888872
4.206492078535446,0.7510343984605988,12.613889942539531,54.099300368826796,charge,81,0.9126287213888872
4.206886723728315,0.7501634140697103,12.837530419152642,54.099300368826796,charge,81,0.9126287213888872
4.207341328544777,0.7507620426722181,13.060770465189895,54.099300368826796,charge,81,0.9126287213888872
4.207719642793452,0.7492397564620624,13.284010511227152,54.099300368826796,charge,81,0.9126287213888872
4.207069100693089,0.7434635429744851,13.507030801353975,54.099300368826796,charge,81,0.9126287213888872
4.207464545833349,0.742886431145397,13.729512476440496,54.099300368826796,charge,81,0.9126287213888872
4.207985495463548,0.7425628071809354,13.952667115956332,54.099300368826796,charge,81,0.9126287213888872
4.206951296485642,0.7362329144479988,14.174502489519009,54.099300368826796,charge,81,0.9126287213888872
4.207279205308731,0.7369169848654934,14.395304675494485,54.099300368826796,charge,81,0.9126287213888872
4.207825289027693,0.7358644542421371,14.617799438536885,54.099300368826796,charge,81,0.9126287213888872
4.206672358338795,0.7295923039794717,14.837608918277072,54.099300368826796,charge,81,0.9126287213888872
4.206640805596154,0.7289902247777283,15.055170191567374,54.099300368826796,charge,81,0.9126287213888872
4.207314129939834,0.7274140467957865,15.272203563678929,54.099300368826796,charge,81,0.9126287213888872
4.207792942160225,0.7270137436219534,15.48850930631752,54.099300368826796,charge,81,0.9126287213888872
4.206731764516011,0.7214520139861281,15.704063556791493,54.099300368826796,charge,81,0.9126287213888872
4.20528906356583,0.7162235278184705,15.917811486730765,54.099300368826796,charge,81,0.9126287213888872
4.205630006433946,0.715424225336346,16.130522120073426,54.099300368826796,charge,81,0.9126287213888872
4.205943623988042,0.7156016883330126,16.34378381723304,54.099300368826796,charge,81,0.9126287213888872
4.2063207307253965,0.716092485463567,16.5588207586414,54.099300368826796,charge,81,0.9126287213888872
4.206852726573114,0.7140923958930053,16.772367986299038,54.099300368826796,charge,81,0.9126287213888872
4.207331857334134,0.7144232535878974,16.98447943475904,54.099300368826796,charge,81,0.9126287213888872
4.207848886848064,0.7134907601992184,17.196940149018523,54.099300368826796,charge,81,0.9126287213888872
4.206852564360703,0.7065870800895787,17.408760405678652,54.099300368826796,charge,81,0.9126287213888872
4.206959219914159,0.7058775289240744,17.61907429949069,54.099300368826796,charge,81,0.9126287213888872
4.207202443417598,0.7073771095967915,17.82953255649985,54.099300368826796,charge,81,0.9126287213888872
4.207968366353192,0.7059952658107386,18.03944699372345,54.099300368826796,charge,81,0.9126287213888872
4.206987046490443,0.7029162642502871,18.248779473466797,54.099300368826796,charge,81,0.9126287213888872
4.207400765096417,0.6989689310874189,18.45740380348547,54.099300368826796,charge,81,0.9126287213888872
4.207712214894911,0.7005659046479235,18.665520686061107,54.099300368826796,charge,81,0.9126287213888872
4.206585203691767,0.694306224707857,18.872574765744712,54.099300368826796,charge,81,0.9126287213888872
4.206735789368967,0.6936393484408218,19.0790938219666,54.099300368826796,charge,81,0.9126287213888872
4.207278864690892,0.6940568223029236,19.285715999106014,54.099300368826796,charge,81,0.9126287213888872
4.207563723370093,0.6934891482982842,19.491667251102264,54.099300368826796,charge,81,0.9126287213888872
4.206348170261414,0.6874035822771211,19.696487490650348,54.099300368826796,charge,81,0.9126287213888872
4.206699305875105,0.6868805607109588,19.901307730198432,54.099300368826796,charge,81,0.9126287213888872
4.206992615860516,0.6858183047353067,20.10562977518392,54.099300368826796,charge,81,0.9126287213888872
4.20756225945412,0.6868204627723352,20.30908621929173,54.099300368826796,charge,81,0.9126287213888872
4.2062055090056125,0.6802928961874112,20.51219692830445,54.099300368826796,charge,81,0.9126287213888872
4.206497627940074,0.6796279050882396,20.71435276440552,54.099300368826796,charge,81,0.9126287213888872
4.206781119699242,0.6794001292099955,20.9164777981546,54.099300368826796,charge,81,0.9126287213888872
4.207333351281179,0.6797544631654313,21.11843387552435,54.099300368826796,charge,81,0.9126287213888872
4.207516610489031,0.6797732768911803,21.320359180979214,54.099300368826796,charge,81,0.9126287213888872
4.208173975457427,0.6785712781356262,21.521915740886307,54.099300368826796,charge,81,0.9126287213888872
4.2069110818076805,0.6714464647038972,21.72258758541272,54.099300368826796,charge,81,0.9126287213888872
4.207049326133449,0.6711174561144705,21.92234631673789,54.099300368826796,charge,81,0.9126287213888872
4.207206081472734,0.6727460872179242,22.12167515436791,54.099300368826796,charge,81,0.9126287213888872
4.207900489602055,0.6700535453283618,22.32103436823043,54.099300368826796,charge,81,0.9126287213888872
4.208133916252094,0.6715377488343326,22.52064901029245,54.099300368826796,charge,81,0.9126287213888872
4.2085154846865125,0.6691013284787574,22.71977811962825,54.099300368826796,charge,81,0.9126287213888872
4.209180561726017,0.6693923221256884,22.919222861760623,54.099300368826796,charge,81,0.9126287213888872
4.207821193657083,0.6632191960027937,23.11748664415272,54.099300368826796,charge,81,0.9126287213888872
4.206556089365902,0.6586482138589772,23.31517254763685,54.099300368826796,charge,81,0.9126287213888872
4.206726243839419,0.6575385572193447,23.51258381710716,54.099300368826796,charge,81,0.9126287213888872
4.207148374837739,0.6587689766884842,23.708394368698585,54.099300368826796,charge,81,0.9126287213888872
4.207318388596668,0.6571076965985416,23.90512771249118,54.099300368826796,charge,81,0.9126287213888872
4.20787341823049,0.6579135638803236,24.102135690297608,54.099300368826796,charge,81,0.9126287213888872
4.207875825968066,0.6564510926407127,24.2972999708023,54.099300368826796,charge,81,0.9126287213888872
4.208296390361194,0.6556470455880933,24.493429838080196,54.099300368826796,charge,81,0.9126287213888872
4.208718513547836,0.655582466094384,24.690984161952034,54.099300368826796,charge,81,0.9126287213888872
4.207786837900405,0.6490112711245014,24.885303599685827,54.099300368826796,charge,81,0.9126287213888872
4.206374145096746,0.6430260977295615,25.079384227880382,54.099300368826796,charge,81,0.9126287213888872
4.206397637298765,0.6424980564947395,25.27256093487993,54.099300368826796,charge,81,0.9126287213888872
4.206700170386596,0.6428244586443979,25.4635302820268,54.099300368826796,charge,81,0.9126287213888872
4.207023013091636,0.6434783439557928,25.65630369736246,54.099300368826796,charge,81,0.9126287213888872
4.207247420765485,0.6428622623171484,25.84841038787569,54.099300368826796,charge,81,0.9126287213888872
4.207753494603218,0.6404596032890774,26.0414472363699,54.099300368826796,charge,81,0.9126287213888872
4.206500606155028,0.6358281983062041,26.233299381359725,54.099300368826796,charge,81,0.9126287213888872
4.206896786645504,0.6353598199753605,26.42244207598461,54.099300368826796,charge,81,0.9126287213888872
4.2070067959406,0.6357198188158805,26.61299738716892,54.099300368826796,charge,81,0.9126287213888872
4.207118885456659,0.6355966447642757,26.80312125236564,54.099300368826796,charge,81,0.9126287213888872
4.207659640754469,0.6357921778444744,26.99212448416759,54.099300368826796,charge,81,0.9126287213888872
4.207863562930958,0.6357040218881269,27.182018427460243,54.099300368826796,charge,81,0.9126287213888872
4.208341700651606,0.6330957943025007,27.37217044698067,54.099300368826796,charge,81,0.9126287213888872
4.208786317154537,0.6326862670106331,27.560542930620308,54.099300368826796,charge,81,0.9126287213888872
4.207509808761689,0.6271569230742803,27.74955882425865,54.099300368826796,charge,81,0.9126287213888872
4.207785580647276,0.6272145849493073,27.937694385459665,54.099300368826796,charge,81,0.9126287213888872
4.206761297669863,0.6227746352349347,28.12466724918444,54.099300368826796,charge,81,0.9126287213888872
4.206663682556657,0.622281708316044,28.309866390515797,54.099300368826796,charge,81,0.9126287213888872
4.2068768118975175,0.6214690733114712,28.496187139229335,54.099300368826796,charge,81,0.9126287213888872
4.20732947116846,0.6215834514881061,28.680336626498764,54.099300368826796,charge,81,0.9126287213888872
4.207597144096105,0.6204902671136994,28.866254083548423,54.099300368826796,charge,81,0.9126287213888872
4.208203804483876,0.6193485076723795,29.05175059541232,54.099300368826796,charge,81,0.9126287213888872
4.208719565767605,0.618823520565371,29.23570035438752,54.099300368826796,charge,81,0.9126287213888872
4.20774066563705,0.6133406154384843,29.42049985650781,54.099300368826796,charge,81,0.9126287213888872
4.20671151217535,0.6063546866824923,29.602586042750595,54.099300368826796,charge,81,0.9126287213888872
4.206979905528944,0.606184687659859,29.782768418405897,54.099300368826796,charge,81,0.9126287213888872
4.207520639057719,0.6059895843467801,29.96421369049273,54.099300368826796,charge,81,0.9126287213888872
4.207794167111986,0.6047965991767028,30.14589658507164,54.099300368826796,charge,81,0.9126287213888872
4.208588942575717,0.6046798295297878,30.32545232157404,54.099300368826796,charge,81,0.9126287213888872
4.207558474104403,0.5980318933528018,30.50535053640112,54.099300368826796,charge,81,0.9126287213888872
4.2081276312443885,0.5971801292411624,30.68481532682867,54.099300368826796,charge,81,0.9126287213888872
4.208612535663707,0.5964757314039578,30.862201080245416,54.099300368826796,charge,81,0.9126287213888872
4.207502525601369,0.5912437770440672,31.040277147242307,54.099300368826796,charge,81,0.9126287213888872
4.207923749628698,0.5906151304581021,31.217523833518516,54.099300368826796,charge,81,0.9126287213888872
4.208670741284501,0.589836393636691,31.392685547548105,54.099300368826796,charge,81,0.9126287213888872
4.207626121630392,0.5827286444400254,31.56813684021092,54.099300368826796,charge,81,0.9126287213888872
4.208256820863251,0.5831642999966739,31.742963776503824,54.099300368826796,charge,81,0.9126287213888872
4.208908961573917,0.5816757881991071,31.92892685877645,54.099300368826796,charge,81,0.9126287213888872
4.208026453644082,0.5764421969671226,32.104997911806045,54.099300368826796,charge,81,0.9126287213888872
4.208377903103776,0.5763849223578634,32.280055835301766,54.099300368826796,charge,81,0.9126287213888872
4.208904512747691,0.5751774134505484,32.45631632888352,54.099300368826796,charge,81,0.9126287213888872
4.207978947758567,0.5679415394136705,32.629329183179514,54.099300368826796,charge,81,0.9126287213888872
4.208508320467036,0.5674046425027675,32.802111811200376,54.099300368826796,charge,81,0.9126287213888872
4.209247909656954,0.5670268467714863,32.97451114473646,54.099300368826796,charge,81,0.9126287213888872
4.208431326431584,0.5608819935187749,33.14685015192705,54.099300368826796,charge,81,0.9126287213888872
4.208538055993263,0.5593870376015612,33.31583508126973,54.099300368826796,charge,81,0.9126287213888872
4.209080602153823,0.5593922834356531,33.486163991496205,54.099300368826796,charge,81,0.9126287213888872
4.208116746121597,0.5527429627269179,33.65565052435744,54.099300368826796,charge,81,0.9126287213888872
4.208542491992404,0.5522397704781841,33.823558923672955,54.099300368826796,charge,81,0.9126287213888872
4.208849659836701,0.5530552285197973,33.99166361188964,54.099300368826796,charge,81,0.9126287213888872
4.208053820772839,0.5472792588245233,34.15848939375666,54.099300368826796,charge,81,0.9126287213888872
4.208325268438747,0.5452892946825892,34.324549012773616,54.099300368826796,charge,81,0.9126287213888872
4.208592925801113,0.5473849805235698,34.49058391685993,54.099300368826796,charge,81,0.9126287213888872
4.2073008266108864,0.5408260398504826,34.65556064449444,54.099300368826796,charge,81,0.9126287213888872
4.207589568390688,0.5393939696456297,34.81977970123167,54.099300368826796,charge,81,0.9126287213888872
4.208054911021396,0.5386586573632385,34.98358974412894,54.099300368826796,charge,81,0.9126287213888872
4.208119127065854,0.5385131886926019,35.14739978702621,54.099300368826796,charge,81,0.9126287213888872
4.208691779972943,0.5375169558470078,35.31098097331816,54.099300368826796,charge,81,0.9126287213888872
4.207471216958953,0.5324954472693644,35.48085728376789,54.099300368826796,charge,81,0.9126287213888872
4.207704628225031,0.5341219284631693,35.645092746105625,54.099300368826796,charge,81,0.9126287213888872
4.208024383399865,0.5308433601916666,35.81040428191392,54.099300368826796,charge,81,0.9126287213888872
4.208287576703464,0.5318385303327828,35.97458568795013,54.099300368826796,charge,81,0.9126287213888872
4.208499356113445,0.5312832013091796,36.13838236895756,54.099300368826796,charge,81,0.9126287213888872
4.208978943091422,0.529901078498711,36.30199572727129,54.099300368826796,charge,81,0.9126287213888872
4.207907353621335,0.5247791505253806,36.4644787427532,54.099300368826796,charge,81,0.9126287213888872
4.208019739907834,0.5245386173513911,36.62769772747531,54.099300368826796,charge,81,0.9126287213888872
4.20830016785947,0.5226316132299981,36.7898008878655,54.099300368826796,charge,81,0.9126287213888872
4.206992187780862,0.5190401823105277,36.95003362717427,54.099300368826796,charge,81,0.9126287213888872
4.207084551612946,0.5183596431051708,37.11026636648304,54.099300368826796,charge,81,0.9126287213888872
4.207361572653468,0.5185297912316108,37.27101781496433,54.099300368826796,charge,81,0.9126287213888872
4.207578366376142,0.5174026962248083,37.431042729708494,54.099300368826796,charge,81,0.9126287213888872
4.207817369426468,0.5173973157123385,37.59195990823581,54.099300368826796,charge,81,0.9126287213888872
4.208262111058366,0.5173057088465796,37.75287708676312,54.099300368826796,charge,81,0.9126287213888872
4.208745593095547,0.5168915359908741,37.9119283489008,54.099300368826796,charge,81,0.9126287213888872
4.207353600814755,0.5105114208972141,38.0700368216582,54.099300368826796,charge,81,0.9126287213888872
4.205991469587455,0.5057123000757299,38.22789601451166,54.099300368826796,charge,81,0.9126287213888872
4.206271939513511,0.5046959366817946,38.38360653025417,54.099300368826796,charge,81,0.9126287213888872
4.206246087941644,0.5048093311943194,38.53933990426381,54.099300368826796,charge,81,0.9126287213888872
4.206438101775571,0.5046759201627125,38.69719909711728,54.099300368826796,charge,81,0.9126287213888872
4.205171246835159,0.4989601612249986,38.85212762271424,54.099300368826796,charge,81,0.9126287213888872
4.20371483810093,0.4935765434108907,39.0055116173313,54.099300368826796,charge,81,0.9126287213888872
4.20228891388105,0.4885533515406532,39.15583135623053,54.099300368826796,charge,81,0.9126287213888872
4.20359410512271,0.49459328894464427,39.3092153508476,54.099300368826796,charge,81,0.9126287213888872
4.202557385098834,0.48848710867287665,39.4605722341579,54.099300368826796,charge,81,0.9126287213888872
4.2038414838721545,0.49279682623502713,39.6125729840235,54.099300368826796,charge,81,0.9126287213888872
4.20251507036951,0.4878476617436547,39.76428293777162,54.099300368826796,charge,81,0.9126287213888872
4.204639958202239,0.49321198605316496,39.917309966001206,54.099300368826796,charge,81,0.9126287213888872
4.203250668221305,0.4868901802690653,40.06777495077364,54.099300368826796,charge,81,0.9126287213888872
4.204986921340776,0.4929664418360189,40.22025901145666,54.099300368826796,charge,81,0.9126287213888872
4.2037573747488,0.48543747473558335,40.3708682681149,54.099300368826796,charge,81,0.9126287213888872
4.203965420337197,0.48504525013308797,40.52077333187233,54.099300368826796,charge,81,0.9126287213888872
4.204111688103518,0.48558374921662195,40.67206477540321,54.099300368826796,charge,81,0.9126287213888872
4.204480830645821,0.48526676792889356,40.82234394163919,54.099300368826796,charge,81,0.9126287213888872
4.204753994364448,0.48546965619901766,40.973216874952826,54.099300368826796,charge,81,0.9126287213888872
4.205099068355178,0.4850420541136362,41.122850561466855,54.099300368826796,charge,81,0.9126287213888872
4.205135127864828,0.48422380360190703,41.2721336125116,54.099300368826796,charge,81,0.9126287213888872
4.205476946506779,0.4841891622165377,41.42279729071664,54.099300368826796,charge,81,0.9126287213888872
4.20549918566626,0.48349825071794106,41.57201532810145,54.099300368826796,charge,81,0.9126287213888872
4.206510388903044,0.4826401414347508,41.72226049608925,54.099300368826796,charge,81,0.9126287213888872
4.204907658632487,0.4763907388950257,41.88039806672065,54.099300368826796,charge,81,0.9126287213888872
4.205438822947869,0.4763841003221672,42.03011947297622,54.099300368826796,charge,81,0.9126287213888872
4.2056030399398345,0.47634479401362245,42.18083355502995,54.099300368826796,charge,81,0.9126287213888872
4.205638364258291,0.4766494099016089,42.331223938453846,54.099300368826796,charge,81,0.9126287213888872
4.205947081998501,0.47524142909042744,42.48038938051828,54.099300368826796,charge,81,0.9126287213888872
4.20641428670141,0.475760598460175,42.63158047290834,54.099300368826796,charge,81,0.9126287213888872
4.206765662715633,0.4756349858511579,42.779980726110125,54.099300368826796,charge,81,0.9126287213888872
4.207003743819533,0.4762314603607943,42.93072323642153,54.099300368826796,charge,81,0.9126287213888872
4.207515343131649,0.47486393029442703,43.07893474912462,54.099300368826796,charge,81,0.9126287213888872
4.207513264277807,0.47389668359288906,43.22879854016535,54.099300368826796,charge,81,0.9126287213888872
4.207806395924071,0.4738552263792202,43.3794568614396,54.099300368826796,charge,81,0.9126287213888872
4.208372096477205,0.4728517604151685,43.529793766867,54.099300368826796,charge,81,0.9126287213888872
4.208636206463711,0.471982772412969,43.67735322543309,54.099300368826796,charge,81,0.9126287213888872
4.205801558386619,0.46124585803521884,43.82384628952854,54.099300368826796,charge,81,0.9126287213888872
4.205737016292352,0.4608096002474929,43.96967119825754,54.099300368826796,charge,81,0.9126287213888872
4.206057489487059,0.4620600435702305,44.11420155596404,54.099300368826796,charge,81,0.9126287213888872
4.206250727607126,0.46192219049468947,44.26036054237627,54.099300368826796,charge,81,0.9126287213888872
4.206446364462297,0.46133034752091917,44.4065195287885,54.099300368826796,charge,81,0.9126287213888872
4.205301286549466,0.4562501157595624,44.55087712547732,54.099300368826796,charge,81,0.9126287213888872
4.205277483635143,0.45481319812834703,44.69393846666566,54.099300368826796,charge,81,0.9126287213888872
4.204024426439146,0.450007655679389,44.83626237763267,54.099300368826796,charge,81,0.9126287213888872
4.203888493270258,0.450060778745357,44.977000393591766,54.099300368826796,charge,81,0.9126287213888872
4.203990487599984,0.450534902539871,45.11932430455878,54.099300368826796,charge,81,0.9126287213888872
4.204306076419605,0.4500004977238036,45.26132290372929,54.099300368826796,charge,81,0.9126287213888872
4.204184524057281,0.4479344451364702,45.40332150289981,54.099300368826796,charge,81,0.9126287213888872
4.204795676686505,0.44833804035950925,45.54512783086725,54.099300368826796,charge,81,0.9126287213888872
4.204907968478819,0.4479134549888191,45.68691385728451,54.099300368826796,charge,81,0.9126287213888872
4.204970454501511,0.4475583398829226,45.82711636278818,54.099300368826796,charge,81,0.9126287213888872
4.2053502407549175,0.44707777600686954,45.96880109451432,54.099300368826796,charge,81,0.9126287213888872
4.205618362377996,0.44755409473880153,46.11018221610105,54.099300368826796,charge,81,0.9126287213888872
4.205868372555766,0.44596985946945794,46.24996432428687,54.099300368826796,charge,81,0.9126287213888872
4.206395569891181,0.44624030435646184,46.39080947886157,54.099300368826796,charge,81,0.9126287213888872
4.206618775451547,0.4466761184717738,46.532068091093805,54.099300368826796,charge,81,0.9126287213888872
4.206789790475983,0.44564270411526624,46.67142980196176,54.099300368826796,charge,81,0.9126287213888872
4.20741656888237,0.44469433341376213,46.81226229470008,54.099300368826796,charge,81,0.9126287213888872
4.20767985217181,0.4442853989296678,46.95277288459785,54.099300368826796,charge,81,0.9126287213888872
4.2079455241053125,0.4447718403928172,47.09298169058261,54.099300368826796,charge,81,0.9126287213888872
4.208180282771224,0.44316485075314055,47.23360112357397,54.099300368826796,charge,81,0.9126287213888872
4.206979029637851,0.43809906786007624,47.37107451634176,54.099300368826796,charge,81,0.9126287213888872
4.205789736157744,0.43226717049400976,47.5081519832255,54.099300368826796,charge,81,0.9126287213888872
4.204183538547697,0.42781839325640164,47.64413882770168,54.099300368826796,charge,81,0.9126287213888872
4.205765777750915,0.4327168413541313,47.78166292868925,54.099300368826796,charge,81,0.9126287213888872
4.204305567981312,0.42709502356618967,47.915835843354046,54.099300368826796,charge,81,0.9126287213888872
4.20304439431365,0.4211074366796852,48.04951610300967,54.099300368826796,charge,81,0.9126287213888872
4.204505266943301,0.4267593745915175,48.18338026366401,54.099300368826796,charge,81,0.9126287213888872
4.206367469274582,0.4324871540793638,48.32016462121016,54.099300368826796,charge,81,0.9126287213888872
4.205262535462127,0.42622293353205837,48.45593697539536,54.099300368826796,charge,81,0.9126287213888872
4.205437031977494,0.4258905279793655,48.59020652787396,54.099300368826796,charge,81,0.9126287213888872
4.205928458320543,0.4248545237014983,48.72357054599088,54.099300368826796,charge,81,0.9126287213888872
4.205946978998605,0.4253720607672002,48.85701242222677,54.099300368826796,charge,81,0.9126287213888872
4.204592367293042,0.419289072979216,48.98857298089702,54.099300368826796,charge,81,0.9126287213888872
4.20473807852936,0.41886346134639546,49.12159363801317,54.099300368826796,charge,81,0.9126287213888872
4.205095395714377,0.4194493216751703,49.254329860367136,54.099300368826796,charge,81,0.9126287213888872
4.205115096945851,0.4191331416274875,49.38596322459664,54.099300368826796,charge,81,0.9126287213888872
4.205483673727706,0.41911706487361405,49.51820240899806,54.099300368826796,charge,81,0.9126287213888872
4.20418696478884,0.41306447778616606,49.6476325832585,54.099300368826796,charge,81,0.9126287213888872
4.204214806940569,0.4121753362290321,49.77708141546536,54.099300368826796,charge,81,0.9126287213888872
4.206091234405107,0.41806000514571723,49.90967503997438,54.099300368826796,charge,81,0.9126287213888872
4.204860561909357,0.410803514841394,50.03912387218124,54.099300368826796,charge,81,0.9126287213888872
4.204926813789787,0.4108990703437869,50.16900582441654,54.099300368826796,charge,81,0.9126287213888872
4.205027501992584,0.4114604380033568,50.29890637372404,54.099300368826796,charge,81,0.9126287213888872
4.205484637471666,0.4116177068569908,50.42849077280417,54.099300368826796,charge,81,0.9126287213888872
4.204127588541274,0.406076015003959,50.55675274047204,54.099300368826796,charge,81,0.9126287213888872
4.202746090118896,0.3998524104355658,50.68296187747799,54.099300368826796,charge,81,0.9126287213888872
4.202661686134871,0.39926835201918376,50.81029383935039,54.099300368826796,charge,81,0.9126287213888872
4.202727366295011,0.39919737759482626,50.937643911301286,54.099300368826796,charge,81,0.9126287213888872
4.204565680243102,0.40398798249620965,51.06590587896916,54.099300368826796,charge,81,0.9126287213888872
4.203332464424077,0.39879673585995357,51.1925210469786,54.099300368826796,charge,81,0.9126287213888872
4.205167242410331,0.40389762525755807,51.32064909137696,54.099300368826796,charge,81,0.9126287213888872
4.203938838909084,0.39652042110917707,51.44564527924349,54.099300368826796,charge,81,0.9126287213888872
4.204001132289278,0.3978080530556141,51.570929767384754,54.099300368826796,charge,81,0.9126287213888872
4.20442952393168,0.3989078478000259,51.69657825288514,54.099300368826796,charge,81,0.9126287213888872
4.204510718714451,0.39731514630540116,51.82305420156849,54.099300368826796,charge,81,0.9126287213888872
4.204732109475722,0.3982767014973813,51.9486846987388,54.099300368826796,charge,81,0.9126287213888872
4.203552162500264,0.39248664953880796,52.07330355779347,54.099300368826796,charge,81,0.9126287213888872
4.205232939546054,0.3952805925252069,52.19963833917591,54.099300368826796,charge,81,0.9126287213888872
4.2040204837346415,0.3901499468537955,52.32232964669986,54.099300368826796,charge,81,0.9126287213888872
4.202721018373876,0.38498829875582147,52.4433815507823,54.099300368826796,charge,81,0.9126287213888872
4.202541978519865,0.3853319831235744,52.56497316564088,54.099300368826796,charge,81,0.9126287213888872
4.202767520988055,0.38487281442571514,52.6865821905245,54.099300368826796,charge,81,0.9126287213888872
4.2026815849404775,0.3843706472409632,52.8078952449825,54.099300368826796,charge,81,0.9126287213888872
4.202987246582535,0.3835609977025074,52.92950426986612,54.099300368826796,charge,81,0.9126287213888872
4.203282230941074,0.3847776245620758,53.04931750545396,54.099300368826796,charge,81,0.9126287213888872
4.203464007450941,0.3832401392200364,53.17048397480605,54.099300368826796,charge,81,0.9126287213888872
4.203897577573783,0.383082544918455,53.29166779330896,54.099300368826796,charge,81,0.9126287213888872
4.204065986777144,0.3844537820035607,53.4126216899078,54.099300368826796,charge,81,0.9126287213888872
4.204210392743937,0.38255685192100813,53.53222472683672,54.099300368826796,charge,81,0.9126287213888872
4.204734990981875,0.3816085670871516,53.65298333895892,54.099300368826796,charge,81,0.9126287213888872
4.203330744161586,0.37771075203400506,53.77276598525452,54.099300368826796,charge,81,0.9126287213888872
4.203490354029138,0.3776227450252714,53.89182377185387,54.099300368826796,charge,81,0.9126287213888872
4.203620796683717,0.3766305755915574,54.009807737328565,54.099300368826796,charge,81,0.9126287213888872
4.203792955986334,0.37625632605887177,54.12912119562425,54.099300368826796,charge,81,0.9126287213888872
4.204121830465624,0.37559855321411995,54.24800853442604,54.099300368826796,charge,81,0.9126287213888872
4.204370212767932,0.3754064847384651,54.36662413073914,54.099300368826796,charge,81,0.9126287213888872
4.204771925186873,0.37529606184152714,54.484984968469085,54.099300368826796,charge,81,0.9126287213888872
4.2032739227516425,0.36895699072019056,54.60247277866732,54.099300368826796,charge,81,0.9126287213888872
4.203423835176664,0.3689453280009434,54.71787184241772,54.099300368826796,charge,81,0.9126287213888872
4.20363531195163,0.36870238019389073,54.83484164349689,54.099300368826796,charge,81,0.9126287213888872
4.203975183050252,0.36954318967209904,54.95181144457607,54.099300368826796,charge,81,0.9126287213888872
4.204175620986035,0.3679119005378264,55.06783900414288,54.099300368826796,charge,81,0.9126287213888872
4.204191077974427,0.36774996838531476,55.18411630017024,54.099300368826796,charge,81,0.9126287213888872
4.204341618173801,0.3679497038833633,55.30044692200854,54.099300368826796,charge,81,0.9126287213888872
4.20469710918664,0.36727045807299397,55.415232008442416,54.099300368826796,charge,81,0.9126287213888872
4.203342499411711,0.36283702395676176,55.5301037797562,54.099300368826796,charge,81,0.9126287213888872
4.203427940815303,0.3615695037087792,55.64396029093863,54.099300368826796,charge,81,0.9126287213888872
4.205382841684165,0.36735149567764297,55.75904938319432,54.099300368826796,charge,81,0.9126287213888872
